#ID, TerminalFrom, TerminalTo
1741,55680,9150
{
49.97126975, -125.18517202
50.04756485, -125.23943176
50.11595213, -125.31518070
50.13731441, -125.35150451
50.18520073, -125.36561193
50.25886157, -125.38631137
50.29536660, -125.41332457
50.32927726, -125.42304238
50.33832972, -125.44261714
50.35119074, -125.51205953
50.37115526, -125.57442341
50.37287590, -125.65987758
50.36695928, -125.70359792
50.37045755, -125.77304266
50.39415873, -125.81895035
50.39784324, -125.93365988
50.45165121, -126.05262741
50.48318326, -126.21508915
50.49943593, -126.56221678
50.55476337, -126.80369975
50.66509553, -126.78433118
51.11884601, -128.04567836
53.47934182, -130.67883917
54.31607470, -131.22575315
54.49677529, -132.42384010
54.72872920, -133.18572040
55.96557340, -134.54049177
56.88616386, -134.55199224
57.21474469, -133.91516994
57.31963465, -133.59071552
57.68716116, -133.75088564
57.96648255, -134.00120263
58.08709629, -134.06110843
58.17081005, -134.13621665
58.19345594, -134.49731524
58.23512791, -134.65925814
58.36959828, -134.76952325
58.47686418, -134.83552453
58.56019806, -134.94911424
58.52696767, -135.06224948
58.31665416, -134.99516827
58.15984585, -135.02096744
58.14729763, -135.26854824
58.18622101, -135.37343820
58.31553702, -135.78442437
58.33349038, -136.03334594
58.27531997, -136.41632314
58.19620939, -136.54691537
58.15713212, -136.74186755
59.33042858, -139.40438664
59.53176039, -140.10299044
59.68660448, -140.88673175
59.72466503, -142.78498371
59.64521431, -144.05469552
59.74039870, -146.12837921
59.57095769, -147.46037041
59.56805269, -148.27477507
59.68879048, -148.97449266
59.82115297, -149.46485009
59.87474250, -149.45987442
59.93155957, -149.40772741
59.98514910, -149.37602421
60.00258362, -149.37231723
60.03421994, -149.39976511
60.11948787, -149.43161986
}
404,18150,16940
{
45.56875641, -122.73548537
45.57493136, -122.74338565
45.58332566, -122.76171889
45.59910175, -122.77930982
45.61839337, -122.79073838
45.63081988, -122.79004553
45.63905292, -122.78127370
45.64551084, -122.77123067
45.65729445, -122.76280149
45.67843814, -122.77261603
45.73477123, -122.76128940
45.76447334, -122.76360347
45.80950713, -122.79324356
45.82992595, -122.79115797
45.85002190, -122.78397502
45.88214487, -122.79811479
45.91281291, -122.81064573
45.94057596, -122.80647205
45.96543400, -122.82063662
45.98738721, -122.84317338
46.01111571, -122.85525975
46.02419030, -122.87130137
46.05808856, -122.88503395
46.08681988, -122.90575318
46.09666678, -122.94393425
46.10917610, -122.96990189
46.12588223, -122.99284350
46.13637470, -123.01404954
46.14347568, -123.03618883
46.15396815, -123.05088482
46.16881803, -123.09053575
46.18673653, -123.14112842
46.18948009, -123.15442144
46.18269947, -123.18565309
46.14734896, -123.26648430
46.14864245, -123.30306628
46.16639717, -123.33755044
46.18641131, -123.36435023
46.20868739, -123.41636313
46.23257716, -123.43083800
46.26001750, -123.46095234
46.26550697, -123.49294371
46.21562928, -123.89028415
46.22079371, -123.93322480
46.26146991, -123.99873441
46.07094959, -125.20156115
48.40935305, -125.28208945
48.53073642, -124.96866628
48.26085222, -123.91862068
48.20225735, -122.80194833
48.29896624, -122.75963582
48.58176612, -122.75652244
48.64568417, -122.72059073
48.75092919, -122.77087310
48.92719307, -123.14539648
49.14090796, -123.35104966
49.28803836, -123.30125395
49.31636500, -123.14135925
49.30151512, -123.10867520
49.29361149, -123.11066204
}
405,18150,16300
{
37.81215645, -122.42746736
37.81562756, -122.43558859
37.81845293, -122.46991885
37.81748465, -122.48661594
37.79972742, -122.54254419
37.74678347, -123.82830768
37.50814079, -124.18287376
38.35640884, -125.00711541
46.07094959, -125.20156115
48.40935305, -125.28208945
48.53073642, -124.96866628
48.26085222, -123.91862068
48.20225735, -122.80194833
48.29896624, -122.75963582
48.58176612, -122.75652244
48.64568417, -122.72059073
48.75092919, -122.77087310
48.92719307, -123.14539648
49.14090796, -123.35104966
49.28803836, -123.30125395
49.31636500, -123.14135925
49.30151512, -123.10867520
49.29361149, -123.11066204
}
1746,15190,9150
{
29.32385757, -94.77767094
29.33816129, -94.77480819
29.34615109, -94.76781651
29.34921987, -94.74684649
29.32557084, -94.67103318
19.25228961, -83.06127434
15.92584198, -77.73624136
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1747,15190,12585
{
-2.56529258, -44.54179033
-2.55036089, -44.45073973
-2.31985939, -44.31180281
-1.95958272, -44.43932123
-1.42497371, -44.69115769
-0.42032432, -45.32131605
2.33793907, -48.61939982
6.05694777, -50.94051293
8.84620442, -56.21141508
13.20570753, -58.55850119
15.00904517, -59.53813847
15.01739740, -60.99038584
14.75848745, -69.08574143
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1748,15190,12990
{
-25.43517476, -48.70074988
-25.47488269, -48.64604555
-25.49715877, -48.45541107
-25.52492181, -48.37990806
-25.56592089, -48.34518569
-25.59562300, -48.31689123
-25.61015001, -48.24851401
-25.28731950, -46.52942641
-23.55694734, -41.07120163
-15.25116172, -33.12779570
-6.55281504, -31.64033411
-3.22636976, -32.16340292
3.65390860, -42.49197412
15.00904517, -59.53813847
15.01739740, -60.99038584
14.75848745, -69.08574143
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1749,15190,13120
{
-34.88543566, -56.21761735
-34.93192421, -56.22552517
-34.98874144, -56.17278473
-35.01585891, -55.90951234
-35.04426753, -54.87497711
-34.65945301, -53.78916374
-34.44775413, -53.57324659
-34.17908145, -53.29922608
-32.06647941, -51.02803290
-29.84282269, -49.16635605
-27.48486676, -48.12452119
-25.61015001, -48.24851401
-25.28731950, -46.52942641
-23.55694734, -41.07120163
-15.25116172, -33.12779570
-6.55281504, -31.64033411
-3.22636976, -32.16340292
3.65390860, -42.49197412
15.00904517, -59.53813847
15.01739740, -60.99038584
14.75848745, -69.08574143
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1750,15190,8595
{
28.40814588, -80.58587303
28.40914652, -80.56888794
28.42080591, -80.50747742
28.42553314, -80.39018593
26.92471649, -75.28305142
23.53628737, -72.42047926
21.18091373, -69.24170317
19.90767112, -68.00572549
19.08897125, -66.78203301
19.02182298, -64.34451974
18.11627317, -63.26398395
18.02962089, -63.11648861
18.00216764, -63.04224372
18.00404167, -63.03248719
18.02934094, -62.99789859
18.16890482, -62.07972950
17.79248445, -61.08829402
16.00939933, -60.09525675
15.01739740, -60.99038584
14.75848745, -69.08574143
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1751,15190,35600
{
50.82165322, -1.10331603
50.81248158, -1.11229641
50.80331245, -1.11552662
50.79146446, -1.11207797
50.78392661, -1.10963482
50.76731133, -1.12147543
50.76640274, -1.23545741
50.78419970, -1.30614384
50.74533834, -1.42826951
50.71228934, -1.53149584
50.66761815, -1.61686552
50.26121286, -2.83532183
49.59005040, -5.45850398
49.64815861, -8.27739066
51.33367586, -10.31558721
51.06652533, -10.47618699
50.86324808, -11.09481503
33.23863535, -50.90071548
26.37677723, -54.20677179
18.06427302, -58.21175342
16.02144111, -60.08439196
16.00939933, -60.09525675
15.01739740, -60.99038584
14.75848745, -69.08574143
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1752,15190,31470
{
51.46532824, 0.32351456
51.45011340, 0.33641045
51.44686575, 0.38054536
51.45265580, 0.42934296
51.46048668, 0.44605999
51.48550616, 0.45870259
51.49591665, 0.48962125
51.47904841, 1.30770304
51.38155229, 1.52501310
51.12974567, 1.56014267
50.73460012, 0.76984638
50.65066542, -0.40630731
50.69870814, -0.85521874
50.76731133, -1.12147543
50.76640274, -1.23545741
50.78419970, -1.30614384
50.74533834, -1.42826951
50.71228934, -1.53149584
50.66761815, -1.61686552
50.26121286, -2.83532183
49.59005040, -5.45850398
49.64815861, -8.27739066
51.33367586, -10.31558721
51.06652533, -10.47618699
50.86324808, -11.09481503
33.23863535, -50.90071548
26.37677723, -54.20677179
18.06427302, -58.21175342
16.02144111, -60.08439196
16.00939933, -60.09525675
15.01739740, -60.99038584
14.75848745, -69.08574143
14.91344604, -73.61493148
9.82413095, -79.89254882
9.36101270, -79.91992948
9.32182613, -79.92278234
9.30497515, -79.91717602
9.24470424, -79.91925423
9.18399160, -79.85589475
9.17300259, -79.81537479
9.15524284, -79.80623298
9.12279465, -79.80330083
9.11883957, -79.77501626
9.11847445, -79.76512478
9.12281209, -79.75723422
9.12207716, -79.74805771
9.11767247, -79.73466041
9.11530894, -79.71619056
9.10896283, -79.70335669
9.10627392, -79.69187365
9.08491147, -79.67844651
9.06357902, -79.66666792
9.05041004, -79.65224267
9.03756394, -79.63977626
9.02770699, -79.62888163
9.00977843, -79.60156049
8.99795023, -79.58606268
8.96717791, -79.57243186
8.95857003, -79.56610805
8.94519989, -79.56607838
8.93312090, -79.56310884
8.85592709, -79.46571465
6.52150603, -79.31373783
3.61805651, -85.31689277
0.05869658, -98.97490091
-2.37748581, -98.19108149
-4.15434535, -93.64002607
-4.55078121, -81.45324310
-4.57079669, -81.28079130
}
1686,48370,50730
{
3.77623040, 98.71848374
4.23725067, 98.98684345
4.65111938, 98.97097064
5.98634582, 97.56239868
6.34791615, 95.10122146
4.71568551, 83.40508492
4.66403270, 80.19177253
6.72498193, 75.79031950
7.59275014, 72.98002578
13.64755537, 70.31126871
15.17131094, 70.99689616
17.15736283, 69.68392835
20.08349814, 62.40901575
23.67723544, 60.53138914
25.22671306, 57.16296175
26.32145214, 56.72506649
26.52355743, 56.47243307
26.09959842, 54.71497580
27.02189477, 50.04929433
29.25891660, 48.39099145
29.41484364, 48.01483695
29.39063100, 47.96222324
29.36468532, 47.95648297
}
1687,48370,50000
{
1.27881385, 103.86093641
1.21392484, 103.91518392
1.19231177, 103.89955955
1.16971299, 103.80075016
1.23427912, 103.35777764
2.73738000, 101.00150010
4.23660509, 99.42733057
4.23725067, 98.98684345
4.65111938, 98.97097064
5.98634582, 97.56239868
6.34791615, 95.10122146
4.71568551, 83.40508492
4.66403270, 80.19177253
6.72498193, 75.79031950
7.59275014, 72.98002578
13.64755537, 70.31126871
15.17131094, 70.99689616
17.15736283, 69.68392835
20.08349814, 62.40901575
23.67723544, 60.53138914
25.22671306, 57.16296175
26.32145214, 56.72506649
26.52355743, 56.47243307
26.09959842, 54.71497580
27.02189477, 50.04929433
29.25891660, 48.39099145
29.41484364, 48.01483695
29.39063100, 47.96222324
29.36468532, 47.95648297
}
1688,48370,57840
{
22.26512548, 114.24856449
22.25985444, 114.26187495
22.15650893, 114.33854975
21.38429760, 115.45152769
20.67681367, 115.73956643
19.86473298, 115.66415780
17.89772695, 114.35605133
15.17529586, 114.31765920
4.82308803, 107.34072157
2.58587241, 107.33133652
0.61305655, 106.39311775
0.56180574, 106.05397253
1.27719748, 104.63850327
1.21392484, 103.91518392
1.19231177, 103.89955955
1.16971299, 103.80075016
1.23427912, 103.35777764
2.73738000, 101.00150010
4.23660509, 99.42733057
4.23725067, 98.98684345
4.65111938, 98.97097064
5.98634582, 97.56239868
6.34791615, 95.10122146
4.71568551, 83.40508492
4.66403270, 80.19177253
6.72498193, 75.79031950
7.59275014, 72.98002578
13.64755537, 70.31126871
15.17131094, 70.99689616
17.15736283, 69.68392835
20.08349814, 62.40901575
23.67723544, 60.53138914
25.22671306, 57.16296175
26.32145214, 56.72506649
26.52355743, 56.47243307
26.09959842, 54.71497580
27.02189477, 50.04929433
29.25891660, 48.39099145
29.41484364, 48.01483695
29.39063100, 47.96222324
29.36468532, 47.95648297
}
1689,48370,60320
{
37.46576876, 126.60774460
37.46601201, 126.59301894
37.44450321, 126.51123671
37.35126543, 126.44058766
37.32065707, 126.37891412
37.31323338, 126.01197099
37.15439883, 125.34755429
33.75047442, 124.05832991
25.84241649, 126.44490786
24.30832486, 128.73269134
22.27084345, 129.01736575
22.09596007, 128.71293033
21.93973514, 128.31653588
21.35386056, 127.62933934
19.94967334, 121.45582960
15.17529586, 114.31765920
4.82308803, 107.34072157
2.58587241, 107.33133652
0.61305655, 106.39311775
0.56180574, 106.05397253
1.27719748, 104.63850327
1.21392484, 103.91518392
1.19231177, 103.89955955
1.16971299, 103.80075016
1.23427912, 103.35777764
2.73738000, 101.00150010
4.23660509, 99.42733057
4.23725067, 98.98684345
4.65111938, 98.97097064
5.98634582, 97.56239868
6.34791615, 95.10122146
4.71568551, 83.40508492
4.66403270, 80.19177253
6.72498193, 75.79031950
7.59275014, 72.98002578
13.64755537, 70.31126871
15.17131094, 70.99689616
17.15736283, 69.68392835
20.08349814, 62.40901575
23.67723544, 60.53138914
25.22671306, 57.16296175
26.32145214, 56.72506649
26.52355743, 56.47243307
26.09959842, 54.71497580
27.02189477, 50.04929433
29.25891660, 48.39099145
29.41484364, 48.01483695
29.39063100, 47.96222324
29.36468532, 47.95648297
}
1690,48370,61380
{
35.58940849, 139.78213370
35.55543077, 139.84979846
35.49102607, 139.86963138
35.32702743, 139.75639673
35.19789516, 139.76993803
34.82405708, 139.67066696
34.67038947, 139.92668934
33.73256816, 139.97830259
33.36502422, 139.71263431
33.27931423, 138.93018616
22.75804526, 133.80284640
22.27084345, 129.01736575
22.09596007, 128.71293033
21.93973514, 128.31653588
21.35386056, 127.62933934
19.94967334, 121.45582960
15.17529586, 114.31765920
4.82308803, 107.34072157
2.58587241, 107.33133652
0.61305655, 106.39311775
0.56180574, 106.05397253
1.27719748, 104.63850327
1.21392484, 103.91518392
1.19231177, 103.89955955
1.16971299, 103.80075016
1.23427912, 103.35777764
2.73738000, 101.00150010
4.23660509, 99.42733057
4.23725067, 98.98684345
4.65111938, 98.97097064
5.98634582, 97.56239868
6.34791615, 95.10122146
4.71568551, 83.40508492
4.66403270, 80.19177253
6.72498193, 75.79031950
7.59275014, 72.98002578
13.64755537, 70.31126871
15.17131094, 70.99689616
17.15736283, 69.68392835
20.08349814, 62.40901575
23.67723544, 60.53138914
25.22671306, 57.16296175
26.32145214, 56.72506649
26.52355743, 56.47243307
26.09959842, 54.71497580
27.02189477, 50.04929433
29.25891660, 48.39099145
29.41484364, 48.01483695
29.39063100, 47.96222324
29.36468532, 47.95648297
}
1691,48370,54520
{
-32.03605227, 115.73974261
-32.07822078, 115.56327271
-32.23818488, 106.82721165
-31.47202662, 105.83658284
-12.04366168, 103.70979645
-11.92140676, 103.69641139
-6.81293668, 103.79948633
-6.25508582, 105.47761460
-6.03297628, 105.59112484
-5.78246081, 106.03018938
-3.86549373, 106.90376743
-2.72073547, 106.95242605
0.56180574, 106.05397253
1.27719748, 104.63850327
1.21392484, 103.91518392
1.19231177, 103.89955955
1.16971299, 103.80075016
1.23427912, 103.35777764
2.73738000, 101.00150010
4.23660509, 99.42733057
